shape,group,category,quality,old_name,new_name,source_path,source_grid,source_cell,file_path,new_file_path
lines,AI Many,Perfect,high,round1-lines_10v_cropped_padded__line-final-6x6_high__01_1_07.png,1_07_high.png,round1-lines_10v_cropped_padded/line-final-6x6_high/01_1_07.png,1,7,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_high__01_1_07.png,newData/lines/AI Many/Perfect/1_07_high.png
lines,AI Many,Perfect,high,round1-lines_10v_cropped_padded__line-final-6x6_high__01_1_08.png,1_08_high.png,round1-lines_10v_cropped_padded/line-final-6x6_high/01_1_08.png,1,8,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_high__01_1_08.png,newData/lines/AI Many/Perfect/1_08_high.png
lines,AI Many,Perfect,high,round1-lines_10v_cropped_padded__line-final-6x6_high__01_1_09.png,1_09_high.png,round1-lines_10v_cropped_padded/line-final-6x6_high/01_1_09.png,1,9,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_high__01_1_09.png,newData/lines/AI Many/Perfect/1_09_high.png
lines,AI Many,Perfect,high,round1-lines_10v_cropped_padded__line-final-6x6_high__01_1_11.png,1_11_high.png,round1-lines_10v_cropped_padded/line-final-6x6_high/01_1_11.png,1,11,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_high__01_1_11.png,newData/lines/AI Many/Perfect/1_11_high.png
lines,AI Many,Perfect,high,round1-lines_10v_cropped_padded__line-final-6x6_high__01_1_13.png,1_13_high.png,round1-lines_10v_cropped_padded/line-final-6x6_high/01_1_13.png,1,13,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_high__01_1_13.png,newData/lines/AI Many/Perfect/1_13_high.png
lines,AI Many,Perfect,high,round1-lines_10v_cropped_padded__line-final-6x6_high__01_1_14.png,1_14_high.png,round1-lines_10v_cropped_padded/line-final-6x6_high/01_1_14.png,1,14,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_high__01_1_14.png,newData/lines/AI Many/Perfect/1_14_high.png
lines,AI Many,Perfect,high,round1-lines_10v_cropped_padded__line-final-6x6_high__01_1_16.png,1_16_high.png,round1-lines_10v_cropped_padded/line-final-6x6_high/01_1_16.png,1,16,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_high__01_1_16.png,newData/lines/AI Many/Perfect/1_16_high.png
lines,AI Many,Perfect,high,round1-lines_10v_cropped_padded__line-final-6x6_high__01_1_19.png,1_19_high.png,round1-lines_10v_cropped_padded/line-final-6x6_high/01_1_19.png,1,19,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_high__01_1_19.png,newData/lines/AI Many/Perfect/1_19_high.png
lines,AI Many,Perfect,high,round1-lines_10v_cropped_padded__line-final-6x6_high__01_1_20.png,1_20_high.png,round1-lines_10v_cropped_padded/line-final-6x6_high/01_1_20.png,1,20,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_high__01_1_20.png,newData/lines/AI Many/Perfect/1_20_high.png
lines,AI Many,Perfect,high,round1-lines_10v_cropped_padded__line-final-6x6_high__01_1_22.png,1_22_high.png,round1-lines_10v_cropped_padded/line-final-6x6_high/01_1_22.png,1,22,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_high__01_1_22.png,newData/lines/AI Many/Perfect/1_22_high.png
lines,AI Many,Perfect,high,round1-lines_10v_cropped_padded__line-final-6x6_high__01_1_23.png,1_23_high.png,round1-lines_10v_cropped_padded/line-final-6x6_high/01_1_23.png,1,23,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_high__01_1_23.png,newData/lines/AI Many/Perfect/1_23_high.png
lines,AI Many,Perfect,high,round1-lines_10v_cropped_padded__line-final-6x6_high__01_1_25.png,1_25_high.png,round1-lines_10v_cropped_padded/line-final-6x6_high/01_1_25.png,1,25,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_high__01_1_25.png,newData/lines/AI Many/Perfect/1_25_high.png
lines,AI Many,Perfect,high,round1-lines_10v_cropped_padded__line-final-6x6_high__01_1_30.png,1_30_high.png,round1-lines_10v_cropped_padded/line-final-6x6_high/01_1_30.png,1,30,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_high__01_1_30.png,newData/lines/AI Many/Perfect/1_30_high.png
lines,AI Many,Perfect,high,round1-lines_10v_cropped_padded__line-final-6x6_high__01_1_32.png,1_32_high.png,round1-lines_10v_cropped_padded/line-final-6x6_high/01_1_32.png,1,32,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_high__01_1_32.png,newData/lines/AI Many/Perfect/1_32_high.png
lines,AI Many,Perfect,high,round1-lines_10v_cropped_padded__line-final-6x6_high__01_1_36.png,1_36_high.png,round1-lines_10v_cropped_padded/line-final-6x6_high/01_1_36.png,1,36,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_high__01_1_36.png,newData/lines/AI Many/Perfect/1_36_high.png
lines,AI Many,Perfect,high,round1-lines_10v_cropped_padded__line-final-6x6_high__01_2_01.png,2_01_high.png,round1-lines_10v_cropped_padded/line-final-6x6_high/01_2_01.png,2,1,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_high__01_2_01.png,newData/lines/AI Many/Perfect/2_01_high.png
lines,AI Many,Perfect,high,round1-lines_10v_cropped_padded__line-final-6x6_high__01_2_03.png,2_03_high.png,round1-lines_10v_cropped_padded/line-final-6x6_high/01_2_03.png,2,3,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_high__01_2_03.png,newData/lines/AI Many/Perfect/2_03_high.png
lines,AI Many,Perfect,high,round1-lines_10v_cropped_padded__line-final-6x6_high__01_2_04.png,2_04_high.png,round1-lines_10v_cropped_padded/line-final-6x6_high/01_2_04.png,2,4,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_high__01_2_04.png,newData/lines/AI Many/Perfect/2_04_high.png
lines,AI Many,Perfect,high,round1-lines_10v_cropped_padded__line-final-6x6_high__01_2_06.png,2_06_high.png,round1-lines_10v_cropped_padded/line-final-6x6_high/01_2_06.png,2,6,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_high__01_2_06.png,newData/lines/AI Many/Perfect/2_06_high.png
lines,AI Many,Perfect,high,round1-lines_10v_cropped_padded__line-final-6x6_high__01_2_07.png,2_07_high.png,round1-lines_10v_cropped_padded/line-final-6x6_high/01_2_07.png,2,7,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_high__01_2_07.png,newData/lines/AI Many/Perfect/2_07_high.png
lines,AI Many,Perfect,high,round1-lines_10v_cropped_padded__line-final-6x6_high__01_2_09.png,2_09_high.png,round1-lines_10v_cropped_padded/line-final-6x6_high/01_2_09.png,2,9,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_high__01_2_09.png,newData/lines/AI Many/Perfect/2_09_high.png
lines,AI Many,Perfect,high,round1-lines_10v_cropped_padded__line-final-6x6_high__01_2_11.png,2_11_high.png,round1-lines_10v_cropped_padded/line-final-6x6_high/01_2_11.png,2,11,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_high__01_2_11.png,newData/lines/AI Many/Perfect/2_11_high.png
lines,AI Many,Perfect,high,round1-lines_10v_cropped_padded__line-final-6x6_high__01_2_12.png,2_12_high.png,round1-lines_10v_cropped_padded/line-final-6x6_high/01_2_12.png,2,12,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_high__01_2_12.png,newData/lines/AI Many/Perfect/2_12_high.png
lines,AI Many,Perfect,high,round1-lines_10v_cropped_padded__line-final-6x6_high__01_2_14.png,2_14_high.png,round1-lines_10v_cropped_padded/line-final-6x6_high/01_2_14.png,2,14,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_high__01_2_14.png,newData/lines/AI Many/Perfect/2_14_high.png
lines,AI Many,Perfect,high,round1-lines_10v_cropped_padded__line-final-6x6_high__01_2_16.png,2_16_high.png,round1-lines_10v_cropped_padded/line-final-6x6_high/01_2_16.png,2,16,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_high__01_2_16.png,newData/lines/AI Many/Perfect/2_16_high.png
lines,AI Many,Perfect,high,round1-lines_10v_cropped_padded__line-final-6x6_high__01_2_18.png,2_18_high.png,round1-lines_10v_cropped_padded/line-final-6x6_high/01_2_18.png,2,18,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_high__01_2_18.png,newData/lines/AI Many/Perfect/2_18_high.png
lines,AI Many,Perfect,high,round1-lines_10v_cropped_padded__line-final-6x6_high__01_2_28.png,2_28_high.png,round1-lines_10v_cropped_padded/line-final-6x6_high/01_2_28.png,2,28,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_high__01_2_28.png,newData/lines/AI Many/Perfect/2_28_high.png
lines,AI Many,Perfect,high,round1-lines_10v_cropped_padded__line-final-6x6_high__01_2_30.png,2_30_high.png,round1-lines_10v_cropped_padded/line-final-6x6_high/01_2_30.png,2,30,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_high__01_2_30.png,newData/lines/AI Many/Perfect/2_30_high.png
lines,AI Many,Perfect,medium,round1-lines_10v_cropped_padded__line-final-6x6_medium__01_10_01.png,10_01_medium.png,round1-lines_10v_cropped_padded/line-final-6x6_medium/01_10_01.png,10,1,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_medium__01_10_01.png,newData/lines/AI Many/Perfect/10_01_medium.png
lines,AI Many,Perfect,medium,round1-lines_10v_cropped_padded__line-final-6x6_medium__01_10_03.png,10_03_medium.png,round1-lines_10v_cropped_padded/line-final-6x6_medium/01_10_03.png,10,3,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_medium__01_10_03.png,newData/lines/AI Many/Perfect/10_03_medium.png
lines,AI Many,Perfect,medium,round1-lines_10v_cropped_padded__line-final-6x6_medium__01_10_05.png,10_05_medium.png,round1-lines_10v_cropped_padded/line-final-6x6_medium/01_10_05.png,10,5,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_medium__01_10_05.png,newData/lines/AI Many/Perfect/10_05_medium.png
lines,AI Many,Perfect,medium,round1-lines_10v_cropped_padded__line-final-6x6_medium__01_10_12.png,10_12_medium.png,round1-lines_10v_cropped_padded/line-final-6x6_medium/01_10_12.png,10,12,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_medium__01_10_12.png,newData/lines/AI Many/Perfect/10_12_medium.png
lines,AI Many,Perfect,medium,round1-lines_10v_cropped_padded__line-final-6x6_medium__01_10_15.png,10_15_medium.png,round1-lines_10v_cropped_padded/line-final-6x6_medium/01_10_15.png,10,15,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_medium__01_10_15.png,newData/lines/AI Many/Perfect/10_15_medium.png
lines,AI Many,Perfect,medium,round1-lines_10v_cropped_padded__line-final-6x6_medium__01_10_17.png,10_17_medium.png,round1-lines_10v_cropped_padded/line-final-6x6_medium/01_10_17.png,10,17,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_medium__01_10_17.png,newData/lines/AI Many/Perfect/10_17_medium.png
lines,AI Many,Perfect,medium,round1-lines_10v_cropped_padded__line-final-6x6_medium__01_10_20.png,10_20_medium.png,round1-lines_10v_cropped_padded/line-final-6x6_medium/01_10_20.png,10,20,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_medium__01_10_20.png,newData/lines/AI Many/Perfect/10_20_medium.png
lines,AI Many,Perfect,medium,round1-lines_10v_cropped_padded__line-final-6x6_medium__01_10_27.png,10_27_medium.png,round1-lines_10v_cropped_padded/line-final-6x6_medium/01_10_27.png,10,27,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_medium__01_10_27.png,newData/lines/AI Many/Perfect/10_27_medium.png
lines,AI Many,Perfect,medium,round1-lines_10v_cropped_padded__line-final-6x6_medium__01_10_28.png,10_28_medium.png,round1-lines_10v_cropped_padded/line-final-6x6_medium/01_10_28.png,10,28,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_medium__01_10_28.png,newData/lines/AI Many/Perfect/10_28_medium.png
lines,AI Many,Perfect,medium,round1-lines_10v_cropped_padded__line-final-6x6_medium__01_10_31.png,10_31_medium.png,round1-lines_10v_cropped_padded/line-final-6x6_medium/01_10_31.png,10,31,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_medium__01_10_31.png,newData/lines/AI Many/Perfect/10_31_medium.png
lines,AI Many,Perfect,medium,round1-lines_10v_cropped_padded__line-final-6x6_medium__01_10_32.png,10_32_medium.png,round1-lines_10v_cropped_padded/line-final-6x6_medium/01_10_32.png,10,32,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_medium__01_10_32.png,newData/lines/AI Many/Perfect/10_32_medium.png
lines,AI Many,Perfect,medium,round1-lines_10v_cropped_padded__line-final-6x6_medium__01_10_33.png,10_33_medium.png,round1-lines_10v_cropped_padded/line-final-6x6_medium/01_10_33.png,10,33,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_medium__01_10_33.png,newData/lines/AI Many/Perfect/10_33_medium.png
lines,AI Many,Perfect,medium,round1-lines_10v_cropped_padded__line-final-6x6_medium__01_10_34.png,10_34_medium.png,round1-lines_10v_cropped_padded/line-final-6x6_medium/01_10_34.png,10,34,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_medium__01_10_34.png,newData/lines/AI Many/Perfect/10_34_medium.png
lines,AI Many,Perfect,medium,round1-lines_10v_cropped_padded__line-final-6x6_medium__01_10_35.png,10_35_medium.png,round1-lines_10v_cropped_padded/line-final-6x6_medium/01_10_35.png,10,35,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_medium__01_10_35.png,newData/lines/AI Many/Perfect/10_35_medium.png
lines,AI Many,Perfect,medium,round1-lines_10v_cropped_padded__line-final-6x6_medium__01_2_01.png,2_01_medium.png,round1-lines_10v_cropped_padded/line-final-6x6_medium/01_2_01.png,2,1,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_medium__01_2_01.png,newData/lines/AI Many/Perfect/2_01_medium.png
lines,AI Many,Perfect,medium,round1-lines_10v_cropped_padded__line-final-6x6_medium__01_2_03.png,2_03_medium.png,round1-lines_10v_cropped_padded/line-final-6x6_medium/01_2_03.png,2,3,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_medium__01_2_03.png,newData/lines/AI Many/Perfect/2_03_medium.png
lines,AI Many,Perfect,medium,round1-lines_10v_cropped_padded__line-final-6x6_medium__01_2_04.png,2_04_medium.png,round1-lines_10v_cropped_padded/line-final-6x6_medium/01_2_04.png,2,4,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_medium__01_2_04.png,newData/lines/AI Many/Perfect/2_04_medium.png
lines,AI Many,Perfect,medium,round1-lines_10v_cropped_padded__line-final-6x6_medium__01_2_06.png,2_06_medium.png,round1-lines_10v_cropped_padded/line-final-6x6_medium/01_2_06.png,2,6,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_medium__01_2_06.png,newData/lines/AI Many/Perfect/2_06_medium.png
lines,AI Many,Perfect,medium,round1-lines_10v_cropped_padded__line-final-6x6_medium__01_2_07.png,2_07_medium.png,round1-lines_10v_cropped_padded/line-final-6x6_medium/01_2_07.png,2,7,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_medium__01_2_07.png,newData/lines/AI Many/Perfect/2_07_medium.png
lines,AI Many,Perfect,medium,round1-lines_10v_cropped_padded__line-final-6x6_medium__01_2_08.png,2_08_medium.png,round1-lines_10v_cropped_padded/line-final-6x6_medium/01_2_08.png,2,8,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_medium__01_2_08.png,newData/lines/AI Many/Perfect/2_08_medium.png
lines,AI Many,Perfect,medium,round1-lines_10v_cropped_padded__line-final-6x6_medium__01_2_09.png,2_09_medium.png,round1-lines_10v_cropped_padded/line-final-6x6_medium/01_2_09.png,2,9,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_medium__01_2_09.png,newData/lines/AI Many/Perfect/2_09_medium.png
lines,AI Many,Perfect,medium,round1-lines_10v_cropped_padded__line-final-6x6_medium__01_2_12.png,2_12_medium.png,round1-lines_10v_cropped_padded/line-final-6x6_medium/01_2_12.png,2,12,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_medium__01_2_12.png,newData/lines/AI Many/Perfect/2_12_medium.png
lines,AI Many,Perfect,medium,round1-lines_10v_cropped_padded__line-final-6x6_medium__01_2_15.png,2_15_medium.png,round1-lines_10v_cropped_padded/line-final-6x6_medium/01_2_15.png,2,15,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_medium__01_2_15.png,newData/lines/AI Many/Perfect/2_15_medium.png
lines,AI Many,Perfect,medium,round1-lines_10v_cropped_padded__line-final-6x6_medium__01_2_17.png,2_17_medium.png,round1-lines_10v_cropped_padded/line-final-6x6_medium/01_2_17.png,2,17,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_medium__01_2_17.png,newData/lines/AI Many/Perfect/2_17_medium.png
lines,AI Many,Perfect,medium,round1-lines_10v_cropped_padded__line-final-6x6_medium__01_2_18.png,2_18_medium.png,round1-lines_10v_cropped_padded/line-final-6x6_medium/01_2_18.png,2,18,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_medium__01_2_18.png,newData/lines/AI Many/Perfect/2_18_medium.png
lines,AI Many,Perfect,medium,round1-lines_10v_cropped_padded__line-final-6x6_medium__01_2_21.png,2_21_medium.png,round1-lines_10v_cropped_padded/line-final-6x6_medium/01_2_21.png,2,21,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_medium__01_2_21.png,newData/lines/AI Many/Perfect/2_21_medium.png
lines,AI Many,Perfect,medium,round1-lines_10v_cropped_padded__line-final-6x6_medium__01_2_24.png,2_24_medium.png,round1-lines_10v_cropped_padded/line-final-6x6_medium/01_2_24.png,2,24,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_medium__01_2_24.png,newData/lines/AI Many/Perfect/2_24_medium.png
lines,AI Many,Perfect,medium,round1-lines_10v_cropped_padded__line-final-6x6_medium__01_2_30.png,2_30_medium.png,round1-lines_10v_cropped_padded/line-final-6x6_medium/01_2_30.png,2,30,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_medium__01_2_30.png,newData/lines/AI Many/Perfect/2_30_medium.png
lines,AI Many,Perfect,medium,round1-lines_10v_cropped_padded__line-final-6x6_medium__01_2_35.png,2_35_medium.png,round1-lines_10v_cropped_padded/line-final-6x6_medium/01_2_35.png,2,35,newData/lines/AI Many/Perfect/round1-lines_10v_cropped_padded__line-final-6x6_medium__01_2_35.png,newData/lines/AI Many/Perfect/2_35_medium.png
